code,cprompt,crawresp,task_id,text,model
"def count_element_in_tuple(tup: tuple, element) -> int:
    if not isinstance(tup, tuple):
        raise ValueError('First argument must be a tuple.')
    return tup.count(element)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function that takes in a tuple and an element and counts the occcurences of the element in the tuple.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def count_element_in_tuple(tup: tuple, element) -> int:\\n    if not isinstance(tup, tuple):\\n        raise ValueError('First argument must be a tuple.')\\n    return tup.count(element)\""}""
  }
]","{""code"":""def count_element_in_tuple(tup: tuple, element) -> int:\n    if not isinstance(tup, tuple):\n        raise ValueError('First argument must be a tuple.')\n    return tup.count(element)""}",250,Write a python function that takes in a tuple and an element and counts the occcurences of the element in the tuple.,gpt-4o-mini
"def insert_before_each(lst, element):
    if not isinstance(lst, list):
        raise ValueError('The first argument must be a list.')
    result = []
    for item in lst:
        result.append(element)
        result.append(item)
    return result","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function that takes in a list and an element and inserts the element before each element in the list, and returns the resulting list.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def insert_before_each(lst, element):\\n    if not isinstance(lst, list):\\n        raise ValueError('The first argument must be a list.')\\n    result = []\\n    for item in lst:\\n        result.append(element)\\n        result.append(item)\\n    return result\""}""
  }
]","{""code"":""def insert_before_each(lst, element):\n    if not isinstance(lst, list):\n        raise ValueError('The first argument must be a list.')\n    result = []\n    for item in lst:\n        result.append(element)\n        result.append(item)\n    return result""}",251,"Write a function that takes in a list and an element and inserts the element before each element in the list, and returns the resulting list.",gpt-4o-mini
"import cmath

def complex_to_polar(complex_num):
    if not isinstance(complex_num, complex):
        raise ValueError(""Input must be a complex number."")
    radius = abs(complex_num)
    angle = cmath.phase(complex_num)
    return (radius, angle)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function to convert complex numbers to polar coordinates.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""import cmath\\n\\ndef complex_to_polar(complex_num):\\n    if not isinstance(complex_num, complex):\\n        raise ValueError(\\\""Input must be a complex number.\\\"")\\n    radius = abs(complex_num)\\n    angle = cmath.phase(complex_num)\\n    return (radius, angle)\""}""
  }
]","{""code"":""import cmath\n\ndef complex_to_polar(complex_num):\n    if not isinstance(complex_num, complex):\n        raise ValueError(\""Input must be a complex number.\"")\n    radius = abs(complex_num)\n    angle = cmath.phase(complex_num)\n    return (radius, angle)""}",252,Write a python function to convert complex numbers to polar coordinates.,gpt-4o-mini
"def count_integer_elements(input_list):
    if not isinstance(input_list, list):
        raise ValueError('Input must be a list')
    return sum(1 for element in input_list if isinstance(element, int)}","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function that returns the number of integer elements in a given list.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def count_integer_elements(input_list):\\n    if not isinstance(input_list, list):\\n        raise ValueError('Input must be a list')\\n    return sum(1 for element in input_list if isinstance(element, int)}\""}""
  }
]","{""code"":""def count_integer_elements(input_list):\n    if not isinstance(input_list, list):\n        raise ValueError('Input must be a list')\n    return sum(1 for element in input_list if isinstance(element, int)}""}",253,Write a python function that returns the number of integer elements in a given list.,gpt-4o-mini
"from itertools import combinations_with_replacement

def generate_combinations(elements, n):
    if n < 0:
        raise ValueError('Length n must be non-negative')
    return list(combinations_with_replacement(elements, n))","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function that takes in a list and length n, and generates all combinations (with repetition) of the elements of the list and returns a list with a tuple for each combination.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""from itertools import combinations_with_replacement\\n\\ndef generate_combinations(elements, n):\\n    if n < 0:\\n        raise ValueError('Length n must be non-negative')\\n    return list(combinations_with_replacement(elements, n))\""}""
  }
]","{""code"":""from itertools import combinations_with_replacement\n\ndef generate_combinations(elements, n):\n    if n < 0:\n        raise ValueError('Length n must be non-negative')\n    return list(combinations_with_replacement(elements, n))""}",255,"Write a function that takes in a list and length n, and generates all combinations (with repetition) of the elements of the list and returns a list with a tuple for each combination.",gpt-4o-mini
"def count_primes_less_than(n: int) -> int:
    if n < 2:
        return 0

    def is_prime(num: int) -> bool:
        if num < 2:
            return False
        for i in range(2, int(num**0.5) + 1):
            if num % i == 0:
                return False
        return True

    count = 0
    for number in range(2, n):
        if is_prime(number):
            count += 1

    return count","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function that takes in a non-negative number and returns the number of prime numbers less than the given non-negative number.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def count_primes_less_than(n: int) -> int:\\n    if n < 2:\\n        return 0\\n\\n    def is_prime(num: int) -> bool:\\n        if num < 2:\\n            return False\\n        for i in range(2, int(num**0.5) + 1):\\n            if num % i == 0:\\n                return False\\n        return True\\n\\n    count = 0\\n    for number in range(2, n):\\n        if is_prime(number):\\n            count += 1\\n\\n    return count\""}""
  }
]","{""code"":""def count_primes_less_than(n: int) -> int:\n    if n < 2:\n        return 0\n\n    def is_prime(num: int) -> bool:\n        if num < 2:\n            return False\n        for i in range(2, int(num**0.5) + 1):\n            if num % i == 0:\n                return False\n        return True\n\n    count = 0\n    for number in range(2, n):\n        if is_prime(number):\n            count += 1\n\n    return count""}",256,Write a python function that takes in a non-negative number and returns the number of prime numbers less than the given non-negative number.,gpt-4o-mini
"def swap_numbers(num1: float, num2: float) -> tuple:
    return (num2, num1)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function that takes in two numbers and returns a tuple with the second number and then the first number.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def swap_numbers(num1: float, num2: float) -> tuple:\\n    return (num2, num1)\""}""
  }
]","{""code"":""def swap_numbers(num1: float, num2: float) -> tuple:\n    return (num2, num1)""}",257,Write a function that takes in two numbers and returns a tuple with the second number and then the first number.,gpt-4o-mini
"from typing import Tuple

def maximize_tuples(t1: Tuple[int, ...], t2: Tuple[int, ...]) -> Tuple[int, ...]:
    if len(t1) != len(t2):
        raise ValueError(""Both tuples must be of the same length."")
    return tuple(max(a, b) for a, b in zip(t1, t2))","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to maximize the given two tuples.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""from typing import Tuple\\n\\ndef maximize_tuples(t1: Tuple[int, ...], t2: Tuple[int, ...]) -> Tuple[int, ...]:\\n    if len(t1) != len(t2):\\n        raise ValueError(\\\""Both tuples must be of the same length.\\\"")\\n    return tuple(max(a, b) for a, b in zip(t1, t2))\""}""
  }
]","{""code"":""from typing import Tuple\n\ndef maximize_tuples(t1: Tuple[int, ...], t2: Tuple[int, ...]) -> Tuple[int, ...]:\n    if len(t1) != len(t2):\n        raise ValueError(\""Both tuples must be of the same length.\"")\n    return tuple(max(a, b) for a, b in zip(t1, t2))""}",259,Write a function to maximize the given two tuples.,gpt-4o-mini
"def nth_nsw_prime(n):
    if n < 1:
        raise ValueError(""n must be a positive integer"")

    nsw_primes = []
    candidate = 2

    while len(nsw_primes) < n:
        if candidate == 2 or (candidate % 2 != 0 and all(candidate % p != 0 for p in nsw_primes)):
            nsw_primes.append(candidate)
        candidate += 1

    return nsw_primes[-1]","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to find the nth newman\u2013shanks\u2013williams prime number.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def nth_nsw_prime(n):\\n    if n < 1:\\n        raise ValueError(\\\""n must be a positive integer\\\"")\\n\\n    nsw_primes = []\\n    candidate = 2\\n\\n    while len(nsw_primes) < n:\\n        if candidate == 2 or (candidate % 2 != 0 and all(candidate % p != 0 for p in nsw_primes)):\\n            nsw_primes.append(candidate)\\n        candidate += 1\\n\\n    return nsw_primes[-1]\""}""
  }
]","{""code"":""def nth_nsw_prime(n):\n    if n < 1:\n        raise ValueError(\""n must be a positive integer\"")\n\n    nsw_primes = []\n    candidate = 2\n\n    while len(nsw_primes) < n:\n        if candidate == 2 or (candidate % 2 != 0 and all(candidate % p != 0 for p in nsw_primes)):\n            nsw_primes.append(candidate)\n        candidate += 1\n\n    return nsw_primes[-1]""}",260,Write a function to find the nth newman–shanks–williams prime number.,gpt-4o-mini
"def divide_tuples(tuple1, tuple2):
    if len(tuple1) != len(tuple2):
        raise ValueError(""Tuples must be of the same length"")
    result = []
    for a, b in zip(tuple1, tuple2):
        if b == 0:
            raise ValueError(""Division by zero encountered"")
        result.append(a / b)
    return tuple(result)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function that takes in two tuples and performs mathematical division operation element-wise across the given tuples.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def divide_tuples(tuple1, tuple2):\\n    if len(tuple1) != len(tuple2):\\n        raise ValueError(\\\""Tuples must be of the same length\\\"")\\n    result = []\\n    for a, b in zip(tuple1, tuple2):\\n        if b == 0:\\n            raise ValueError(\\\""Division by zero encountered\\\"")\\n        result.append(a / b)\\n    return tuple(result)\""}""
  }
]","{""code"":""def divide_tuples(tuple1, tuple2):\n    if len(tuple1) != len(tuple2):\n        raise ValueError(\""Tuples must be of the same length\"")\n    result = []\n    for a, b in zip(tuple1, tuple2):\n        if b == 0:\n            raise ValueError(\""Division by zero encountered\"")\n        result.append(a / b)\n    return tuple(result)""}",261,Write a function that takes in two tuples and performs mathematical division operation element-wise across the given tuples.,gpt-4o-mini
"def split_list(lst, L):
    if L < 0:
        raise ValueError(""L must be a non-negative integer."")
    if L > len(lst):
        L = len(lst)
    return lst[:L], lst[L:]","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function that takes in a list and an integer L and splits the given list into two parts where the length of the first part of the list is L, and returns the resulting lists in a tuple.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def split_list(lst, L):\\n    if L < 0:\\n        raise ValueError(\\\""L must be a non-negative integer.\\\"")\\n    if L > len(lst):\\n        L = len(lst)\\n    return lst[:L], lst[L:]\""}""
  }
]","{""code"":""def split_list(lst, L):\n    if L < 0:\n        raise ValueError(\""L must be a non-negative integer.\"")\n    if L > len(lst):\n        L = len(lst)\n    return lst[:L], lst[L:]""}",262,"Write a function that takes in a list and an integer L and splits the given list into two parts where the length of the first part of the list is L, and returns the resulting lists in a tuple.",gpt-4o-mini
"def calculate_dog_years(human_years):
    if human_years < 0:
        raise ValueError(""Human years cannot be negative."")
    elif human_years == 0:
        return 0
    elif human_years == 1:
        return 15
    elif human_years == 2:
        return 24
    else:
        return 24 + (human_years - 2) * 5","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to calculate a dog's age in dog's years.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def calculate_dog_years(human_years):\\n    if human_years < 0:\\n        raise ValueError(\\\""Human years cannot be negative.\\\"")\\n    elif human_years == 0:\\n        return 0\\n    elif human_years == 1:\\n        return 15\\n    elif human_years == 2:\\n        return 24\\n    else:\\n        return 24 + (human_years - 2) * 5\""}""
  }
]","{""code"":""def calculate_dog_years(human_years):\n    if human_years < 0:\n        raise ValueError(\""Human years cannot be negative.\"")\n    elif human_years == 0:\n        return 0\n    elif human_years == 1:\n        return 15\n    elif human_years == 2:\n        return 24\n    else:\n        return 24 + (human_years - 2) * 5""}",264,Write a function to calculate a dog's age in dog's years.,gpt-4o-mini
"def split_list_at_n(lst, n):
    if n <= 0:
        raise ValueError(""n must be a positive integer"")
    if not lst:
        return []
    return [lst[i:i + n] for i in range(0, len(lst), n)]","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function that takes in a list and an integer n and splits a list for every nth element, returning a list of the resulting lists.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def split_list_at_n(lst, n):\\n    if n <= 0:\\n        raise ValueError(\\\""n must be a positive integer\\\"")\\n    if not lst:\\n        return []\\n    return [lst[i:i + n] for i in range(0, len(lst), n)]\""}""
  }
]","{""code"":""def split_list_at_n(lst, n):\n    if n <= 0:\n        raise ValueError(\""n must be a positive integer\"")\n    if not lst:\n        return []\n    return [lst[i:i + n] for i in range(0, len(lst), n)]""}",265,"Write a function that takes in a list and an integer n and splits a list for every nth element, returning a list of the resulting lists.",gpt-4o-mini
"def lateral_surface_area_of_cube(side_length: float) -> float:
    if side_length < 0:
        raise ValueError(""Side length cannot be negative"")
    return 4 * (side_length ** 2)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to find the lateral surface area of a cube given its side length.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def lateral_surface_area_of_cube(side_length: float) -> float:\\n    if side_length < 0:\\n        raise ValueError(\\\""Side length cannot be negative\\\"")\\n    return 4 * (side_length ** 2)\""}""
  }
]","{""code"":""def lateral_surface_area_of_cube(side_length: float) -> float:\n    if side_length < 0:\n        raise ValueError(\""Side length cannot be negative\"")\n    return 4 * (side_length ** 2)""}",266,Write a function to find the lateral surface area of a cube given its side length.,gpt-4o-mini
"def sum_of_squares_of_odds(n: int) -> int:
    if n <= 0:
        return 0
    return sum((2 * i + 1) ** 2 for i in range(n))","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function that takes in an integer n and returns the sum of the squares of the first n odd natural numbers.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def sum_of_squares_of_odds(n: int) -> int:\\n    if n <= 0:\\n        return 0\\n    return sum((2 * i + 1) ** 2 for i in range(n))\""}""
  }
]","{""code"":""def sum_of_squares_of_odds(n: int) -> int:\n    if n <= 0:\n        return 0\n    return sum((2 * i + 1) ** 2 for i in range(n))""}",267,Write a python function that takes in an integer n and returns the sum of the squares of the first n odd natural numbers.,gpt-4o-mini
"def star_number(n: int) -> int:
    if n < 1:
        raise ValueError(""Input must be a positive integer"")
    return (n * (2 * n - 1)) // 2","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to find the n'th star number.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def star_number(n: int) -> int:\\n    if n < 1:\\n        raise ValueError(\\\""Input must be a positive integer\\\"")\\n    return (n * (2 * n - 1)) // 2\""}""
  }
]","{""code"":""def star_number(n: int) -> int:\n    if n < 1:\n        raise ValueError(\""Input must be a positive integer\"")\n    return (n * (2 * n - 1)) // 2""}",268,Write a function to find the n'th star number.,gpt-4o-mini
"def get_ascii_value(char: str) -> int:
    if len(char) != 1:
        raise ValueError(""Input must be a single character."")
    return ord(char)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to find the ascii value of a character.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def get_ascii_value(char: str) -> int:\\n    if len(char) != 1:\\n        raise ValueError(\\\""Input must be a single character.\\\"")\\n    return ord(char)\""}""
  }
]","{""code"":""def get_ascii_value(char: str) -> int:\n    if len(char) != 1:\n        raise ValueError(\""Input must be a single character.\"")\n    return ord(char)""}",269,Write a function to find the ascii value of a character.,gpt-4o-mini
"def sum_of_even_numbers_at_even_positions(numbers):
    return sum(numbers[i] for i in range(2, len(numbers), 2) if numbers[i] % 2 == 0)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function to find the sum of even numbers at even positions of a list.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def sum_of_even_numbers_at_even_positions(numbers):\\n    return sum(numbers[i] for i in range(2, len(numbers), 2) if numbers[i] % 2 == 0)\""}""
  }
]","{""code"":""def sum_of_even_numbers_at_even_positions(numbers):\n    return sum(numbers[i] for i in range(2, len(numbers), 2) if numbers[i] % 2 == 0)""}",270,Write a python function to find the sum of even numbers at even positions of a list.,gpt-4o-mini
"def sum_of_even_natural_numbers_power_five(n: int) -> int:
    if n < 1:
        return 0
    even_numbers_sum = 0
    for i in range(1, n + 1):
        even_number = 2 * i
        even_numbers_sum += even_number ** 5
    return even_numbers_sum","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function that takes in an integer n and finds the sum of the first n even natural numbers that are raised to the fifth power.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def sum_of_even_natural_numbers_power_five(n: int) -> int:\\n    if n < 1:\\n        return 0\\n    even_numbers_sum = 0\\n    for i in range(1, n + 1):\\n        even_number = 2 * i\\n        even_numbers_sum += even_number ** 5\\n    return even_numbers_sum\""}""
  }
]","{""code"":""def sum_of_even_natural_numbers_power_five(n: int) -> int:\n    if n < 1:\n        return 0\n    even_numbers_sum = 0\n    for i in range(1, n + 1):\n        even_number = 2 * i\n        even_numbers_sum += even_number ** 5\n    return even_numbers_sum""}",271,Write a python function that takes in an integer n and finds the sum of the first n even natural numbers that are raised to the fifth power.,gpt-4o-mini
"from typing import List, Tuple

def rear_elements(tuples: List[Tuple]) -> List:
    return [t[-1] for t in tuples if t]","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function that takes in a list of tuples and returns a list containing the rear element of each tuple.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""from typing import List, Tuple\\n\\ndef rear_elements(tuples: List[Tuple]) -> List:\\n    return [t[-1] for t in tuples if t]\""}""
  }
]","{""code"":""from typing import List, Tuple\n\ndef rear_elements(tuples: List[Tuple]) -> List:\n    return [t[-1] for t in tuples if t]""}",272,Write a function that takes in a list of tuples and returns a list containing the rear element of each tuple.,gpt-4o-mini
"def subtract_tuples(tuple1, tuple2):
    if len(tuple1) != len(tuple2):
        raise ValueError(""Tuples must be of the same length."")
    return tuple(a - b for a, b in zip(tuple1, tuple2))","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function that takes in two tuples and subtracts the elements of the first tuple by the elements of the second tuple with the same index.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def subtract_tuples(tuple1, tuple2):\\n    if len(tuple1) != len(tuple2):\\n        raise ValueError(\\\""Tuples must be of the same length.\\\"")\\n    return tuple(a - b for a, b in zip(tuple1, tuple2))\""}""
  }
]","{""code"":""def subtract_tuples(tuple1, tuple2):\n    if len(tuple1) != len(tuple2):\n        raise ValueError(\""Tuples must be of the same length.\"")\n    return tuple(a - b for a, b in zip(tuple1, tuple2))""}",273,Write a function that takes in two tuples and subtracts the elements of the first tuple by the elements of the second tuple with the same index.,gpt-4o-mini
"from math import comb

def sum_even_index_binomial_coefficients(n: int) -> int:
    if n < 0:
        raise ValueError(""Input must be a positive integer"")
    total_sum = 0
    for k in range(0, n + 1, 2):
        total_sum += comb(n, k)
    return total_sum","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function that takes in a positive integer n and finds the sum of even index binomial coefficients.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""from math import comb\\n\\ndef sum_even_index_binomial_coefficients(n: int) -> int:\\n    if n < 0:\\n        raise ValueError(\\\""Input must be a positive integer\\\"")\\n    total_sum = 0\\n    for k in range(0, n + 1, 2):\\n        total_sum += comb(n, k)\\n    return total_sum\""}""
  }
]","{""code"":""from math import comb\n\ndef sum_even_index_binomial_coefficients(n: int) -> int:\n    if n < 0:\n        raise ValueError(\""Input must be a positive integer\"")\n    total_sum = 0\n    for k in range(0, n + 1, 2):\n        total_sum += comb(n, k)\n    return total_sum""}",274,Write a python function that takes in a positive integer n and finds the sum of even index binomial coefficients.,gpt-4o-mini
