code,cprompt,crawresp,task_id,text,model
"def count_non_empty_substrings(s: str) -> int:
    # Calculate the length of the string
    n = len(s)
    # The formula to find number of non-empty substrings is n * (n + 1) / 2
    return n * (n + 1) // 2","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function to count the number of non-empty substrings of a given string.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def count_non_empty_substrings(s: str) -> int:\\n    # Calculate the length of the string\\n    n = len(s)\\n    # The formula to find number of non-empty substrings is n * (n + 1) / 2\\n    return n * (n + 1) // 2\""}""
  }
]","{""code"":""def count_non_empty_substrings(s: str) -> int:\n    # Calculate the length of the string\n    n = len(s)\n    # The formula to find number of non-empty substrings is n * (n + 1) / 2\n    return n * (n + 1) // 2""}",238,Write a python function to count the number of non-empty substrings of a given string.,gpt-4o
"def count_sequences(m: int, n: int) -> int:
    def count_with_start(start, length):
        if length == 1:
            return 1
        count = 0
        for next_value in range(start * 2, m + 1):
            count += count_with_start(next_value, length - 1)
        return count

    total_sequences = 0
    for initial in range(1, m + 1):
        total_sequences += count_with_start(initial, n - 1)

    return total_sequences
","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function that takes in positive integers m and n and finds the number of possible sequences of length n, such that each element is a positive integer and is greater than or equal to twice the previous element but less than or equal to m.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def count_sequences(m: int, n: int) -> int:\\n    def count_with_start(start, length):\\n        if length == 1:\\n            return 1\\n        count = 0\\n        for next_value in range(start * 2, m + 1):\\n            count += count_with_start(next_value, length - 1)\\n        return count\\n\\n    total_sequences = 0\\n    for initial in range(1, m + 1):\\n        total_sequences += count_with_start(initial, n - 1)\\n\\n    return total_sequences\\n\""}""
  }
]","{""code"":""def count_sequences(m: int, n: int) -> int:\n    def count_with_start(start, length):\n        if length == 1:\n            return 1\n        count = 0\n        for next_value in range(start * 2, m + 1):\n            count += count_with_start(next_value, length - 1)\n        return count\n\n    total_sequences = 0\n    for initial in range(1, m + 1):\n        total_sequences += count_with_start(initial, n - 1)\n\n    return total_sequences\n""}",239,"Write a function that takes in positive integers m and n and finds the number of possible sequences of length n, such that each element is a positive integer and is greater than or equal to twice the previous element but less than or equal to m.",gpt-4o
"def replace_last_element(list1, list2):
    if not list1:
        return list2.copy()
    return list1[:-1] + list2","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function that takes in two lists and replaces the last element of the first list with the elements of the second list.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def replace_last_element(list1, list2):\\n    if not list1:\\n        return list2.copy()\\n    return list1[:-1] + list2\""}""
  }
]","{""code"":""def replace_last_element(list1, list2):\n    if not list1:\n        return list2.copy()\n    return list1[:-1] + list2""}",240,Write a function that takes in two lists and replaces the last element of the first list with the elements of the second list.,gpt-4o
"def count_characters(input_string: str) -> int:
    if not isinstance(input_string, str):
        raise ValueError(""Input must be a string"")
    return len(input_string)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to count the total number of characters in a string.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def count_characters(input_string: str) -> int:\\n    if not isinstance(input_string, str):\\n        raise ValueError(\\\""Input must be a string\\\"")\\n    return len(input_string)\""}""
  }
]","{""code"":""def count_characters(input_string: str) -> int:\n    if not isinstance(input_string, str):\n        raise ValueError(\""Input must be a string\"")\n    return len(input_string)""}",242,Write a function to count the total number of characters in a string.,gpt-4o
"import math

def next_perfect_square(number: int) -> int:
    if number < 0:
        raise ValueError(""The input number must be non-negative."")
    # Get the next possible integer square root
    next_root = math.ceil(math.sqrt(number) + 1)
    # Calculate the perfect square
    return next_root ** 2","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function to find the next perfect square greater than a given number.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""import math\\n\\ndef next_perfect_square(number: int) -> int:\\n    if number < 0:\\n        raise ValueError(\\\""The input number must be non-negative.\\\"")\\n    # Get the next possible integer square root\\n    next_root = math.ceil(math.sqrt(number) + 1)\\n    # Calculate the perfect square\\n    return next_root ** 2\""}""
  }
]","{""code"":""import math\n\ndef next_perfect_square(number: int) -> int:\n    if number < 0:\n        raise ValueError(\""The input number must be non-negative.\"")\n    # Get the next possible integer square root\n    next_root = math.ceil(math.sqrt(number) + 1)\n    # Calculate the perfect square\n    return next_root ** 2""}",244,Write a python function to find the next perfect square greater than a given number.,gpt-4o
"def max_bitonic_subsequence_sum(arr):
    n = len(arr)
    if n == 0:
        return 0

    # Initialize the sums for increasing and decreasing subsequences
    inc_sum = [0] * n
    dec_sum = [0] * n

    # Fill the increasing subsequence sum array
    for i in range(n):
        inc_sum[i] = arr[i]
        for j in range(i):
            if arr[j] < arr[i]:
                inc_sum[i] = max(inc_sum[i], inc_sum[j] + arr[i])

    # Fill the decreasing subsequence sum array
    for i in range(n-1, -1, -1):
        dec_sum[i] = arr[i]
        for j in range(i+1, n):
            if arr[j] < arr[i]:
                dec_sum[i] = max(dec_sum[i], dec_sum[j] + arr[i])

    # Calculate the maximum bitonic subsequence sum
    max_sum = 0
    for i in range(n):
        max_sum = max(max_sum, inc_sum[i] + dec_sum[i] - arr[i])

    return max_sum","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function that takes an array and finds the maximum sum of a bitonic subsequence for the given array, where a sequence is bitonic if it is first increasing and then decreasing.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def max_bitonic_subsequence_sum(arr):\\n    n = len(arr)\\n    if n == 0:\\n        return 0\\n\\n    # Initialize the sums for increasing and decreasing subsequences\\n    inc_sum = [0] * n\\n    dec_sum = [0] * n\\n\\n    # Fill the increasing subsequence sum array\\n    for i in range(n):\\n        inc_sum[i] = arr[i]\\n        for j in range(i):\\n            if arr[j] < arr[i]:\\n                inc_sum[i] = max(inc_sum[i], inc_sum[j] + arr[i])\\n\\n    # Fill the decreasing subsequence sum array\\n    for i in range(n-1, -1, -1):\\n        dec_sum[i] = arr[i]\\n        for j in range(i+1, n):\\n            if arr[j] < arr[i]:\\n                dec_sum[i] = max(dec_sum[i], dec_sum[j] + arr[i])\\n\\n    # Calculate the maximum bitonic subsequence sum\\n    max_sum = 0\\n    for i in range(n):\\n        max_sum = max(max_sum, inc_sum[i] + dec_sum[i] - arr[i])\\n\\n    return max_sum\""}""
  }
]","{""code"":""def max_bitonic_subsequence_sum(arr):\n    n = len(arr)\n    if n == 0:\n        return 0\n\n    # Initialize the sums for increasing and decreasing subsequences\n    inc_sum = [0] * n\n    dec_sum = [0] * n\n\n    # Fill the increasing subsequence sum array\n    for i in range(n):\n        inc_sum[i] = arr[i]\n        for j in range(i):\n            if arr[j] < arr[i]:\n                inc_sum[i] = max(inc_sum[i], inc_sum[j] + arr[i])\n\n    # Fill the decreasing subsequence sum array\n    for i in range(n-1, -1, -1):\n        dec_sum[i] = arr[i]\n        for j in range(i+1, n):\n            if arr[j] < arr[i]:\n                dec_sum[i] = max(dec_sum[i], dec_sum[j] + arr[i])\n\n    # Calculate the maximum bitonic subsequence sum\n    max_sum = 0\n    for i in range(n):\n        max_sum = max(max_sum, inc_sum[i] + dec_sum[i] - arr[i])\n\n    return max_sum""}",245,"Write a function that takes an array and finds the maximum sum of a bitonic subsequence for the given array, where a sequence is bitonic if it is first increasing and then decreasing.",gpt-4o
"def babylonian_sqrt(n: float, tolerance: float = 1e-10) -> float:
    if n < 0:
        raise ValueError(""Cannot compute square root of a negative number."")
    if n == 0 or n == 1:
        return n
    x = n
    y = (x + n / x) / 2
    while abs(x - y) > tolerance:
        x = y
        y = (x + n / x) / 2
    return y

# Example function signature
# babylonian_sqrt(n: float, tolerance: float = 1e-10) -> float","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function for computing square roots using the babylonian method.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def babylonian_sqrt(n: float, tolerance: float = 1e-10) -> float:\\n    if n < 0:\\n        raise ValueError(\\\""Cannot compute square root of a negative number.\\\"")\\n    if n == 0 or n == 1:\\n        return n\\n    x = n\\n    y = (x + n / x) / 2\\n    while abs(x - y) > tolerance:\\n        x = y\\n        y = (x + n / x) / 2\\n    return y\\n\\n# Example function signature\\n# babylonian_sqrt(n: float, tolerance: float = 1e-10) -> float\""}""
  }
]","{""code"":""def babylonian_sqrt(n: float, tolerance: float = 1e-10) -> float:\n    if n < 0:\n        raise ValueError(\""Cannot compute square root of a negative number.\"")\n    if n == 0 or n == 1:\n        return n\n    x = n\n    y = (x + n / x) / 2\n    while abs(x - y) > tolerance:\n        x = y\n        y = (x + n / x) / 2\n    return y\n\n# Example function signature\n# babylonian_sqrt(n: float, tolerance: float = 1e-10) -> float""}",246,Write a function for computing square roots using the babylonian method.,gpt-4o
"def longest_palindromic_subsequence(s: str) -> int:
    n = len(s)
    if n == 0:
        return 0
    # Create a table to store results of subproblems
    dp = [[0] * n for _ in range(n)]
    
    # A single character is a palindrome of length 1
    for i in range(n):
        dp[i][i] = 1
    
    # Build the table. cl is the length of substring
    for cl in range(2, n + 1):
        for i in range(n - cl + 1):
            j = i + cl - 1
            if s[i] == s[j] and cl == 2:
                dp[i][j] = 2
            elif s[i] == s[j]:
                dp[i][j] = dp[i + 1][j - 1] + 2
            else:
                dp[i][j] = max(dp[i][j - 1], dp[i + 1][j])
    
    # The length of the longest palindromic subseq
    return dp[0][n - 1]","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to find the length of the longest palindromic subsequence in the given string.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def longest_palindromic_subsequence(s: str) -> int:\\n    n = len(s)\\n    if n == 0:\\n        return 0\\n    # Create a table to store results of subproblems\\n    dp = [[0] * n for _ in range(n)]\\n    \\n    # A single character is a palindrome of length 1\\n    for i in range(n):\\n        dp[i][i] = 1\\n    \\n    # Build the table. cl is the length of substring\\n    for cl in range(2, n + 1):\\n        for i in range(n - cl + 1):\\n            j = i + cl - 1\\n            if s[i] == s[j] and cl == 2:\\n                dp[i][j] = 2\\n            elif s[i] == s[j]:\\n                dp[i][j] = dp[i + 1][j - 1] + 2\\n            else:\\n                dp[i][j] = max(dp[i][j - 1], dp[i + 1][j])\\n    \\n    # The length of the longest palindromic subseq\\n    return dp[0][n - 1]\""}""
  }
]","{""code"":""def longest_palindromic_subsequence(s: str) -> int:\n    n = len(s)\n    if n == 0:\n        return 0\n    # Create a table to store results of subproblems\n    dp = [[0] * n for _ in range(n)]\n    \n    # A single character is a palindrome of length 1\n    for i in range(n):\n        dp[i][i] = 1\n    \n    # Build the table. cl is the length of substring\n    for cl in range(2, n + 1):\n        for i in range(n - cl + 1):\n            j = i + cl - 1\n            if s[i] == s[j] and cl == 2:\n                dp[i][j] = 2\n            elif s[i] == s[j]:\n                dp[i][j] = dp[i + 1][j - 1] + 2\n            else:\n                dp[i][j] = max(dp[i][j - 1], dp[i + 1][j])\n    \n    # The length of the longest palindromic subseq\n    return dp[0][n - 1]""}",247,Write a function to find the length of the longest palindromic subsequence in the given string.,gpt-4o
"def harmonic_sum(n: int) -> float:
    if n <= 1:
        return 0.0
    return sum((1 / i) for i in range(1, n))","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function that takes in an integer n and calculates the harmonic sum of n-1.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def harmonic_sum(n: int) -> float:\\n    if n <= 1:\\n        return 0.0\\n    return sum((1 / i) for i in range(1, n))\""}""
  }
]","{""code"":""def harmonic_sum(n: int) -> float:\n    if n <= 1:\n        return 0.0\n    return sum((1 / i) for i in range(1, n))""}",248,Write a function that takes in an integer n and calculates the harmonic sum of n-1.,gpt-4o
"def array_intersection(arr1, arr2):
    """"""
    Find the intersection of two arrays.
    :param arr1: List[int] - First input array
    :param arr2: List[int] - Second input array
    :return: List[int] - A list containing the intersection of the two arrays
    """"""
    return list(set(arr1).intersection(arr2))","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to find the intersection of two arrays.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def array_intersection(arr1, arr2):\\n    \\\""\\\""\\\""\\n    Find the intersection of two arrays.\\n    :param arr1: List[int] - First input array\\n    :param arr2: List[int] - Second input array\\n    :return: List[int] - A list containing the intersection of the two arrays\\n    \\\""\\\""\\\""\\n    return list(set(arr1).intersection(arr2))\""}""
  }
]","{""code"":""def array_intersection(arr1, arr2):\n    \""\""\""\n    Find the intersection of two arrays.\n    :param arr1: List[int] - First input array\n    :param arr2: List[int] - Second input array\n    :return: List[int] - A list containing the intersection of the two arrays\n    \""\""\""\n    return list(set(arr1).intersection(arr2))""}",249,Write a function to find the intersection of two arrays.,gpt-4o
"def count_occurrences(tup: tuple, element) -> int:
    return tup.count(element)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function that takes in a tuple and an element and counts the occcurences of the element in the tuple.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def count_occurrences(tup: tuple, element) -> int:\\n    return tup.count(element)\""}""
  }
]","{""code"":""def count_occurrences(tup: tuple, element) -> int:\n    return tup.count(element)""}",250,Write a python function that takes in a tuple and an element and counts the occcurences of the element in the tuple.,gpt-4o
"def insert_before_each(lst, element):
    if lst is None:
        raise ValueError(""List cannot be None"")
    if not isinstance(lst, list):
        raise TypeError(""First argument must be a list"")
    result = []
    for item in lst:
        result.extend([element, item])
    return result","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function that takes in a list and an element and inserts the element before each element in the list, and returns the resulting list.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def insert_before_each(lst, element):\\n    if lst is None:\\n        raise ValueError(\\\""List cannot be None\\\"")\\n    if not isinstance(lst, list):\\n        raise TypeError(\\\""First argument must be a list\\\"")\\n    result = []\\n    for item in lst:\\n        result.extend([element, item])\\n    return result\""}""
  }
]","{""code"":""def insert_before_each(lst, element):\n    if lst is None:\n        raise ValueError(\""List cannot be None\"")\n    if not isinstance(lst, list):\n        raise TypeError(\""First argument must be a list\"")\n    result = []\n    for item in lst:\n        result.extend([element, item])\n    return result""}",251,"Write a function that takes in a list and an element and inserts the element before each element in the list, and returns the resulting list.",gpt-4o
"import cmath


def complex_to_polar(z: complex) -> tuple:
    return cmath.polar(z)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function to convert complex numbers to polar coordinates.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""import cmath\\n\\n\\ndef complex_to_polar(z: complex) -> tuple:\\n    return cmath.polar(z)\""}""
  }
]","{""code"":""import cmath\n\n\ndef complex_to_polar(z: complex) -> tuple:\n    return cmath.polar(z)""}",252,Write a python function to convert complex numbers to polar coordinates.,gpt-4o
"def count_integers(lst):
    return sum(1 for element in lst if isinstance(element, int))","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function that returns the number of integer elements in a given list.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def count_integers(lst):\\n    return sum(1 for element in lst if isinstance(element, int))\""}""
  }
]","{""code"":""def count_integers(lst):\n    return sum(1 for element in lst if isinstance(element, int))""}",253,Write a python function that returns the number of integer elements in a given list.,gpt-4o
"from itertools import combinations_with_replacement

def generate_combinations_with_repetition(elements, n):
    return list(combinations_with_replacement(elements, n))
","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function that takes in a list and length n, and generates all combinations (with repetition) of the elements of the list and returns a list with a tuple for each combination.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""from itertools import combinations_with_replacement\\n\\ndef generate_combinations_with_repetition(elements, n):\\n    return list(combinations_with_replacement(elements, n))\\n\""}""
  }
]","{""code"":""from itertools import combinations_with_replacement\n\ndef generate_combinations_with_repetition(elements, n):\n    return list(combinations_with_replacement(elements, n))\n""}",255,"Write a function that takes in a list and length n, and generates all combinations (with repetition) of the elements of the list and returns a list with a tuple for each combination.",gpt-4o
"def count_primes(n):
    if n <= 2:
        return 0
    
    primes = [True] * n
    primes[0] = primes[1] = False  # 0 and 1 are not primes

    for i in range(2, int(n**0.5) + 1):
        if primes[i]:
            for j in range(i * i, n, i):
                primes[j] = False

    return sum(primes)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function that takes in a non-negative number and returns the number of prime numbers less than the given non-negative number.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def count_primes(n):\\n    if n <= 2:\\n        return 0\\n    \\n    primes = [True] * n\\n    primes[0] = primes[1] = False  # 0 and 1 are not primes\\n\\n    for i in range(2, int(n**0.5) + 1):\\n        if primes[i]:\\n            for j in range(i * i, n, i):\\n                primes[j] = False\\n\\n    return sum(primes)\""}""
  }
]","{""code"":""def count_primes(n):\n    if n <= 2:\n        return 0\n    \n    primes = [True] * n\n    primes[0] = primes[1] = False  # 0 and 1 are not primes\n\n    for i in range(2, int(n**0.5) + 1):\n        if primes[i]:\n            for j in range(i * i, n, i):\n                primes[j] = False\n\n    return sum(primes)""}",256,Write a python function that takes in a non-negative number and returns the number of prime numbers less than the given non-negative number.,gpt-4o
"def swap_numbers(num1: int, num2: int) -> tuple:
    return (num2, num1)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function that takes in two numbers and returns a tuple with the second number and then the first number.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def swap_numbers(num1: int, num2: int) -> tuple:\\n    return (num2, num1)\""}""
  }
]","{""code"":""def swap_numbers(num1: int, num2: int) -> tuple:\n    return (num2, num1)""}",257,Write a function that takes in two numbers and returns a tuple with the second number and then the first number.,gpt-4o
"def maximize_tuples(tuple1, tuple2):
    """"""
    Compares two tuples element-wise and returns a new tuple with the maximum values of each corresponding element.
    :param tuple1: A tuple containing comparable elements
    :param tuple2: A tuple containing comparable elements
    :return: A new tuple containing the maximum element at each index from the input tuples
    """"""
    return tuple(max(a, b) for a, b in zip(tuple1, tuple2))","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to maximize the given two tuples.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def maximize_tuples(tuple1, tuple2):\\n    \\\""\\\""\\\""\\n    Compares two tuples element-wise and returns a new tuple with the maximum values of each corresponding element.\\n    :param tuple1: A tuple containing comparable elements\\n    :param tuple2: A tuple containing comparable elements\\n    :return: A new tuple containing the maximum element at each index from the input tuples\\n    \\\""\\\""\\\""\\n    return tuple(max(a, b) for a, b in zip(tuple1, tuple2))\""}""
  }
]","{""code"":""def maximize_tuples(tuple1, tuple2):\n    \""\""\""\n    Compares two tuples element-wise and returns a new tuple with the maximum values of each corresponding element.\n    :param tuple1: A tuple containing comparable elements\n    :param tuple2: A tuple containing comparable elements\n    :return: A new tuple containing the maximum element at each index from the input tuples\n    \""\""\""\n    return tuple(max(a, b) for a, b in zip(tuple1, tuple2))""}",259,Write a function to maximize the given two tuples.,gpt-4o
