code,cprompt,crawresp,task_id,text,model
"def maxSubarraySum(arr):
    total_sum = sum(arr)
    min_val = 0
    curr_sum = 0
    for num in arr*2:
        if num > curr_sum + num:
            curr_sum = num
        else:
            curr_sum += num
        min_val = min(min_val, curr_sum)
    return max(total_sum - min_val, total_sum if total_sum > min_val else 0)","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to find the largest sum of a contiguous array in the modified array which is formed by repeating the given array k times.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""def maxSubarraySum(arr):\\n    total_sum = sum(arr)\\n    min_val = 0\\n    curr_sum = 0\\n    for num in arr*2:\\n        if num > curr_sum + num:\\n            curr_sum = num\\n        else:\\n            curr_sum += num\\n        min_val = min(min_val, curr_sum)\\n    return max(total_sum - min_val, total_sum if total_sum > min_val else 0)\""}""
  }
]","{
    ""code"": ""def maxSubarraySum(arr):\n    total_sum = sum(arr)\n    min_val = 0\n    curr_sum = 0\n    for num in arr*2:\n        if num > curr_sum + num:\n            curr_sum = num\n        else:\n            curr_sum += num\n        min_val = min(min_val, curr_sum)\n    return max(total_sum - min_val, total_sum if total_sum > min_val else 0)""
}",286,Write a function to find the largest sum of a contiguous array in the modified array which is formed by repeating the given array k times.,deepseek-coder:6.7b
"# Python program to find sum of squares of first n even natural numbers
from typing import Union
import math

def sum_of_squares(n: Union[int, float]) -> int:
    if not isinstance(n, (int, float)) or n <= 0:
        return 0
    
    # calculate the square of first n even numbers
    squares = [i**2 for i in range(2, 2*n+1, 2)]
    
    # sum up all the squares
    total_sum = sum(squares)
    return total_sum","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a python function takes in an integer n and returns the sum of squares of first n even natural numbers.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{  \""code\"": \""# Python program to find sum of squares of first n even natural numbers\\nfrom typing import Union\\nimport math\\n\\ndef sum_of_squares(n: Union[int, float]) -> int:\\n    if not isinstance(n, (int, float)) or n <= 0:\\n        return 0\\n    \\n    # calculate the square of first n even numbers\\n    squares = [i**2 for i in range(2, 2*n+1, 2)]\\n    \\n    # sum up all the squares\\n    total_sum = sum(squares)\\n    return total_sum\""}""
  }
]","{
  ""code"": ""# Python program to find sum of squares of first n even natural numbers\nfrom typing import Union\nimport math\n\ndef sum_of_squares(n: Union[int, float]) -> int:\n    if not isinstance(n, (int, float)) or n <= 0:\n        return 0\n    \n    # calculate the square of first n even numbers\n    squares = [i**2 for i in range(2, 2*n+1, 2)]\n    \n    # sum up all the squares\n    total_sum = sum(squares)\n    return total_sum""
}",287,Write a python function takes in an integer n and returns the sum of squares of first n even natural numbers.,deepseek-coder:6.7b
"# Python program to find maximum length list in a list of lists
from typing import List

def max_length_list(lst: List[List]) -> List:
    if not lst:
        return []
    max_len = len(max(lst, key=len))
    for sub_lst in lst:
        if len(sub_lst) == max_len:
            return sub_lst","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to find the list of maximum length in a list of lists.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""# Python program to find maximum length list in a list of lists\\nfrom typing import List\\n\\ndef max_length_list(lst: List[List]) -> List:\\n    if not lst:\\n        return []\\n    max_len = len(max(lst, key=len))\\n    for sub_lst in lst:\\n        if len(sub_lst) == max_len:\\n            return sub_lst\""}""
  }
]","{
    ""code"": ""# Python program to find maximum length list in a list of lists\nfrom typing import List\n\ndef max_length_list(lst: List[List]) -> List:\n    if not lst:\n        return []\n    max_len = len(max(lst, key=len))\n    for sub_lst in lst:\n        if len(sub_lst) == max_len:\n            return sub_lst""
}",290,Write a function to find the list of maximum length in a list of lists.,deepseek-coder:6.7b
"
import numpy as np

def painting_fence(n, k):
    if n == 0:
        return 0
    elif n == 1:
        return k
    else:
        dp = np.zeros((3,), int)
        dp[0], dp[1], dp[2] = 0, k, k * (k - 1)
        for i in range(2, n):
            dp[0], dp[1], dp[2] = dp[1], dp[2], (dp[2] + dp[0]) * (k - 1)
        return dp[2]
","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to find out the number of ways of painting the fence such that at most 2 adjacent posts have the same color for the given fence with n posts and k colors.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""\\nimport numpy as np\\n\\ndef painting_fence(n, k):\\n    if n == 0:\\n        return 0\\n    elif n == 1:\\n        return k\\n    else:\\n        dp = np.zeros((3,), int)\\n        dp[0], dp[1], dp[2] = 0, k, k * (k - 1)\\n        for i in range(2, n):\\n            dp[0], dp[1], dp[2] = dp[1], dp[2], (dp[2] + dp[0]) * (k - 1)\\n        return dp[2]\\n\""}""
  }
]","{
    ""code"": ""\nimport numpy as np\n\ndef painting_fence(n, k):\n    if n == 0:\n        return 0\n    elif n == 1:\n        return k\n    else:\n        dp = np.zeros((3,), int)\n        dp[0], dp[1], dp[2] = 0, k, k * (k - 1)\n        for i in range(2, n):\n            dp[0], dp[1], dp[2] = dp[1], dp[2], (dp[2] + dp[0]) * (k - 1)\n        return dp[2]\n""
}",291,Write a function to find out the number of ways of painting the fence such that at most 2 adjacent posts have the same color for the given fence with n posts and k colors.,deepseek-coder:6.7b
"def quotient(a: int, b: int) -> int:
    return a // b
","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a python function to find quotient of two numbers (rounded down to the nearest integer).Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""def quotient(a: int, b: int) -> int:\\n    return a // b\\n\""}""
  }
]","{
    ""code"": ""def quotient(a: int, b: int) -> int:\n    return a // b\n""
}",292,Write a python function to find quotient of two numbers (rounded down to the nearest integer).,deepseek-coder:6.7b
,"[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to find the third side of a right angled triangle.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{  \""code\"": \""\""}""
  }
]","{
  ""code"": """"
}",293,Write a function to find the third side of a right angled triangle.,deepseek-coder:6.7b
"def max_in_heterogeneous_list(lst):
    if not lst:
        return None
    max_val = lst[0]
    for item in lst:
        if isinstance(item, (int, float)) and item > max_val:
            max_val = item
        elif isinstance(item, list):
            max_in_sublist = max_in_heterogeneous_list(item)
            if max_in_sublist != None and max_in_sublist > max_val:
                max_val = max_in_sublist
    return max_val","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to find the maximum value in a given heterogeneous list.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""def max_in_heterogeneous_list(lst):\\n    if not lst:\\n        return None\\n    max_val = lst[0]\\n    for item in lst:\\n        if isinstance(item, (int, float)) and item > max_val:\\n            max_val = item\\n        elif isinstance(item, list):\\n            max_in_sublist = max_in_heterogeneous_list(item)\\n            if max_in_sublist != None and max_in_sublist > max_val:\\n                max_val = max_in_sublist\\n    return max_val\""}""
  }
]","{
    ""code"": ""def max_in_heterogeneous_list(lst):\n    if not lst:\n        return None\n    max_val = lst[0]\n    for item in lst:\n        if isinstance(item, (int, float)) and item > max_val:\n            max_val = item\n        elif isinstance(item, list):\n            max_in_sublist = max_in_heterogeneous_list(item)\n            if max_in_sublist != None and max_in_sublist > max_val:\n                max_val = max_in_sublist\n    return max_val""
}",294,Write a function to find the maximum value in a given heterogeneous list.,deepseek-coder:6.7b
,"[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to return the sum of all divisors of a number.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""\""}""
  }
]","{
    ""code"": """"
}",295,Write a function to return the sum of all divisors of a number.,deepseek-coder:6.7b
"# Python program to count inversions in an array
from typing import List

def merge_sort(arr: List[int]) -> List[int]:
    if len(arr) <= 1:
        return arr
    mid = len(arr) // 2
    left_half = merge_sort(arr[:mid])
    right_half = merge_sort(arr[mid:])
    return merge(left_half, right_half)

def merge(left: List[int], right: List[int]) -> List[int]:
    merged = []
    left_index = 0
    right_index = 0
    while left_index < len(left) and right_index < len(right):
        if left[left_index] <= right[right_index]:
            merged.append(left[left_index])
            left_index += 1
        else:
            merged.append(right[right_index])
            right_index += 1
    while left_index < len(left):
        merged.append(left[left_index])
        left_index += 1
    while right_index < len(right):
        merged.append(right[right_index])
        right_index += 1
    return merged

def count_inversions(arr: List[int]) -> int:
    sorted_arr = merge_sort(arr)
    inversion_count = 0
    for i in range(len(sorted_arr)):
        for j in range(i + 1, len(sorted_arr)):
            if sorted_arr[i] > sorted_arr[j]:
                inversion_count += 1
    return inversion_count","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a python function to count inversions in an array.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""# Python program to count inversions in an array\\nfrom typing import List\\n\\ndef merge_sort(arr: List[int]) -> List[int]:\\n    if len(arr) <= 1:\\n        return arr\\n    mid = len(arr) // 2\\n    left_half = merge_sort(arr[:mid])\\n    right_half = merge_sort(arr[mid:])\\n    return merge(left_half, right_half)\\n\\ndef merge(left: List[int], right: List[int]) -> List[int]:\\n    merged = []\\n    left_index = 0\\n    right_index = 0\\n    while left_index < len(left) and right_index < len(right):\\n        if left[left_index] <= right[right_index]:\\n            merged.append(left[left_index])\\n            left_index += 1\\n        else:\\n            merged.append(right[right_index])\\n            right_index += 1\\n    while left_index < len(left):\\n        merged.append(left[left_index])\\n        left_index += 1\\n    while right_index < len(right):\\n        merged.append(right[right_index])\\n        right_index += 1\\n    return merged\\n\\ndef count_inversions(arr: List[int]) -> int:\\n    sorted_arr = merge_sort(arr)\\n    inversion_count = 0\\n    for i in range(len(sorted_arr)):\\n        for j in range(i + 1, len(sorted_arr)):\\n            if sorted_arr[i] > sorted_arr[j]:\\n                inversion_count += 1\\n    return inversion_count\""}""
  }
]","{
    ""code"": ""# Python program to count inversions in an array\nfrom typing import List\n\ndef merge_sort(arr: List[int]) -> List[int]:\n    if len(arr) <= 1:\n        return arr\n    mid = len(arr) // 2\n    left_half = merge_sort(arr[:mid])\n    right_half = merge_sort(arr[mid:])\n    return merge(left_half, right_half)\n\ndef merge(left: List[int], right: List[int]) -> List[int]:\n    merged = []\n    left_index = 0\n    right_index = 0\n    while left_index < len(left) and right_index < len(right):\n        if left[left_index] <= right[right_index]:\n            merged.append(left[left_index])\n            left_index += 1\n        else:\n            merged.append(right[right_index])\n            right_index += 1\n    while left_index < len(left):\n        merged.append(left[left_index])\n        left_index += 1\n    while right_index < len(right):\n        merged.append(right[right_index])\n        right_index += 1\n    return merged\n\ndef count_inversions(arr: List[int]) -> int:\n    sorted_arr = merge_sort(arr)\n    inversion_count = 0\n    for i in range(len(sorted_arr)):\n        for j in range(i + 1, len(sorted_arr)):\n            if sorted_arr[i] > sorted_arr[j]:\n                inversion_count += 1\n    return inversion_count""
}",296,Write a python function to count inversions in an array.,deepseek-coder:6.7b
"# Python program to flatten a nested list
from typing import List

def flatten_list(nested_list: List[List]) -> List:
    return [item for sublist in nested_list for item in (flatten_list(sublist) if isinstance(sublist, list) else [sublist])
]
","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to flatten a given nested list structure.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""# Python program to flatten a nested list\\nfrom typing import List\\n\\ndef flatten_list(nested_list: List[List]) -> List:\\n    return [item for sublist in nested_list for item in (flatten_list(sublist) if isinstance(sublist, list) else [sublist])\\n]\\n\""}""
  }
]","{
    ""code"": ""# Python program to flatten a nested list\nfrom typing import List\n\ndef flatten_list(nested_list: List[List]) -> List:\n    return [item for sublist in nested_list for item in (flatten_list(sublist) if isinstance(sublist, list) else [sublist])\n]\n""
}",297,Write a function to flatten a given nested list structure.,deepseek-coder:6.7b
"def max_aggregate(tuples):
    if not tuples:
        return 0
    return sum(max(x, y) for x, y in tuples)
","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to calculate the maximum aggregate from the list of tuples.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""def max_aggregate(tuples):\\n    if not tuples:\\n        return 0\\n    return sum(max(x, y) for x, y in tuples)\\n\""}""
  }
]","{
    ""code"": ""def max_aggregate(tuples):\n    if not tuples:\n        return 0\n    return sum(max(x, y) for x, y in tuples)\n""
}",299,Write a function to calculate the maximum aggregate from the list of tuples.,deepseek-coder:6.7b
,"[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to find the count of all binary sequences of length 2n such that sum of first n bits is same as sum of last n bits.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{  \""code\"": \""\""}""
  }
]","{
  ""code"": """"
}",300,Write a function to find the count of all binary sequences of length 2n such that sum of first n bits is same as sum of last n bits.,deepseek-coder:6.7b
"# Python program to find depth of a dictionary
import collections

def flatten(d):
    for k, v in d.items():
        if isinstance(v, dict):
            yield from flatten(v)
        else:
            yield (k, v)

def find_depth(dicto):
    depth = 0
    queue = collections.deque(((k, v, 1) for k, v in dicto.items()))
    while queue:
        k, v, d = queue.popleft()
        if isinstance(v, dict):
            depth = max(depth, d+1)
            for i in flatten(v):
                queue.append((*i, d+1))
    return depth
","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to find the depth of a dictionary.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""# Python program to find depth of a dictionary\\nimport collections\\n\\ndef flatten(d):\\n    for k, v in d.items():\\n        if isinstance(v, dict):\\n            yield from flatten(v)\\n        else:\\n            yield (k, v)\\n\\ndef find_depth(dicto):\\n    depth = 0\\n    queue = collections.deque(((k, v, 1) for k, v in dicto.items()))\\n    while queue:\\n        k, v, d = queue.popleft()\\n        if isinstance(v, dict):\\n            depth = max(depth, d+1)\\n            for i in flatten(v):\\n                queue.append((*i, d+1))\\n    return depth\\n\""}""
  }
]","{
    ""code"": ""# Python program to find depth of a dictionary\nimport collections\n\ndef flatten(d):\n    for k, v in d.items():\n        if isinstance(v, dict):\n            yield from flatten(v)\n        else:\n            yield (k, v)\n\ndef find_depth(dicto):\n    depth = 0\n    queue = collections.deque(((k, v, 1) for k, v in dicto.items()))\n    while queue:\n        k, v, d = queue.popleft()\n        if isinstance(v, dict):\n            depth = max(depth, d+1)\n            for i in flatten(v):\n                queue.append((*i, d+1))\n    return depth\n""
}",301,Write a function to find the depth of a dictionary.,deepseek-coder:6.7b
"# Python program to find element at a given index after number of rotations
# Function to rotate list by d elements
def rotateList(arr, d):
    return arr[-d:] + arr[:-d]

# Function to get the element at a specific index after rotation
def getElementAfterRotation(arr, d, idx):
    rotated_list = rotateList(arr, d)
    return rotated_list[idx]
","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a python function to find element at a given index after number of rotations.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""# Python program to find element at a given index after number of rotations\\n# Function to rotate list by d elements\\ndef rotateList(arr, d):\\n    return arr[-d:] + arr[:-d]\\n\\n# Function to get the element at a specific index after rotation\\ndef getElementAfterRotation(arr, d, idx):\\n    rotated_list = rotateList(arr, d)\\n    return rotated_list[idx]\\n\""}""
  }
]","{
    ""code"": ""# Python program to find element at a given index after number of rotations\n# Function to rotate list by d elements\ndef rotateList(arr, d):\n    return arr[-d:] + arr[:-d]\n\n# Function to get the element at a specific index after rotation\ndef getElementAfterRotation(arr, d, idx):\n    rotated_list = rotateList(arr, d)\n    return rotated_list[idx]\n""
}",304,Write a python function to find element at a given index after number of rotations.,deepseek-coder:6.7b
"# Python
import re
def find_words(word_list):
    pattern = '^[pP].*'
    matching_words = [word for word in word_list if re.match(pattern, word)]
    return matching_words[:2]
","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to return two words from a list of words starting with letter 'p'.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{  \""code\"": \""# Python\\nimport re\\ndef find_words(word_list):\\n    pattern = '^[pP].*'\\n    matching_words = [word for word in word_list if re.match(pattern, word)]\\n    return matching_words[:2]\\n\""}""
  }
]","{
  ""code"": ""# Python\nimport re\ndef find_words(word_list):\n    pattern = '^[pP].*'\n    matching_words = [word for word in word_list if re.match(pattern, word)]\n    return matching_words[:2]\n""
}",305,Write a function to return two words from a list of words starting with letter 'p'.,deepseek-coder:6.7b
"# Python program to find maximum sum of increasing subsequence from prefix until ith index and including kth element
import sys

def max_sum(arr):
    n = len(arr)
    dp = [0]*n
    dp[0] = arr[0]
    for i in range(1, n):
        dp[i] = arr[i]
        for j in range(i-1, -1, -1):
            if arr[j] < arr[i]:
                dp[i] = max(dp[i], dp[j]+arr[i])
    return dp[-1]
","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to find the maximum sum of increasing subsequence from prefix until ith index and also including a given kth element which is after i, i.e., k > i .Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""# Python program to find maximum sum of increasing subsequence from prefix until ith index and including kth element\\nimport sys\\n\\ndef max_sum(arr):\\n    n = len(arr)\\n    dp = [0]*n\\n    dp[0] = arr[0]\\n    for i in range(1, n):\\n        dp[i] = arr[i]\\n        for j in range(i-1, -1, -1):\\n            if arr[j] < arr[i]:\\n                dp[i] = max(dp[i], dp[j]+arr[i])\\n    return dp[-1]\\n\""}""
  }
]","{
    ""code"": ""# Python program to find maximum sum of increasing subsequence from prefix until ith index and including kth element\nimport sys\n\ndef max_sum(arr):\n    n = len(arr)\n    dp = [0]*n\n    dp[0] = arr[0]\n    for i in range(1, n):\n        dp[i] = arr[i]\n        for j in range(i-1, -1, -1):\n            if arr[j] < arr[i]:\n                dp[i] = max(dp[i], dp[j]+arr[i])\n    return dp[-1]\n""
}",306,"Write a function to find the maximum sum of increasing subsequence from prefix until ith index and also including a given kth element which is after i, i.e., k > i .",deepseek-coder:6.7b
"#!python
from typing import Tuple

def get_colon(tup: Tuple[int]) -> int:
    try:
        return tup[1]
    except IndexError:
        return None","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to get a colon of a tuple.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""#!python\\nfrom typing import Tuple\\n\\ndef get_colon(tup: Tuple[int]) -> int:\\n    try:\\n        return tup[1]\\n    except IndexError:\\n        return None\""}""
  }
]","{
    ""code"": ""#!python\nfrom typing import Tuple\n\ndef get_colon(tup: Tuple[int]) -> int:\n    try:\n        return tup[1]\n    except IndexError:\n        return None""
}",307,Write a function to get a colon of a tuple.,deepseek-coder:6.7b
"
import heapq

def largest_products(list1, list2, k):
    if not list1 or not list2 or k == 0:
        return []

    # Initialize a max heap to store the products
    max_heap = []

    for i in range(len(list1)):
        for j in range(len(list2)):
            product = list1[i] * list2[j]
            # Add the product to the heap
            heapq.heappush(max_heap, (-product, (list1[i], list2[j])))

    # Get the k largest products
    largest = [heapq.heappop(max_heap)[1] for _ in range(k)]

    return largest
","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to find the specified number of largest products from two given lists, selecting one factor from each list.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""\\nimport heapq\\n\\ndef largest_products(list1, list2, k):\\n    if not list1 or not list2 or k == 0:\\n        return []\\n\\n    # Initialize a max heap to store the products\\n    max_heap = []\\n\\n    for i in range(len(list1)):\\n        for j in range(len(list2)):\\n            product = list1[i] * list2[j]\\n            # Add the product to the heap\\n            heapq.heappush(max_heap, (-product, (list1[i], list2[j])))\\n\\n    # Get the k largest products\\n    largest = [heapq.heappop(max_heap)[1] for _ in range(k)]\\n\\n    return largest\\n\""}""
  }
]","{
    ""code"": ""\nimport heapq\n\ndef largest_products(list1, list2, k):\n    if not list1 or not list2 or k == 0:\n        return []\n\n    # Initialize a max heap to store the products\n    max_heap = []\n\n    for i in range(len(list1)):\n        for j in range(len(list2)):\n            product = list1[i] * list2[j]\n            # Add the product to the heap\n            heapq.heappush(max_heap, (-product, (list1[i], list2[j])))\n\n    # Get the k largest products\n    largest = [heapq.heappop(max_heap)[1] for _ in range(k)]\n\n    return largest\n""
}",308,"Write a function to find the specified number of largest products from two given lists, selecting one factor from each list.",deepseek-coder:6.7b
"

def max_of_two(num1, num2):
    if isinstance(num1, (int, float))
        and isinstance(num2, (int, float)):
        return max(num1, num2)
    else:
        raise ValueError(""Both inputs must be numbers"")

max_of_two = max_of_two","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a python function to find the maximum of two numbers.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{    \""code\"": \""\\n\\ndef max_of_two(num1, num2):\\n    if isinstance(num1, (int, float))\\n        and isinstance(num2, (int, float)):\\n        return max(num1, num2)\\n    else:\\n        raise ValueError(\\\""Both inputs must be numbers\\\"")\\n\\nmax_of_two = max_of_two\""}""
  }
]","{
    ""code"": ""\n\ndef max_of_two(num1, num2):\n    if isinstance(num1, (int, float))\n        and isinstance(num2, (int, float)):\n        return max(num1, num2)\n    else:\n        raise ValueError(\""Both inputs must be numbers\"")\n\nmax_of_two = max_of_two""
}",309,Write a python function to find the maximum of two numbers.,deepseek-coder:6.7b
"def string_to_tuple(input_string):
    return tuple(input_string)
","[
  {
    ""role"": ""user"",
    ""content"": ""You are an expert Python programmer. You need to write a function based on the following specification.Task description:Write a function to convert a given string to a tuple of characters.Requirements:1. Write a complete function implementation that satisfies the task description2. Write clean, efficient, and well-structured code3. Include necessary imports if needed4. Ensure the implementation handles edge cases5. Include the complete function definition with signature6. Do NOT include test cases or example usageProvide ONLY the code implementation without any explanation, comments, or markdown formatting.""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def string_to_tuple(input_string):\\n    return tuple(input_string)\\n\""}""
  }
]","{
""code"": ""def string_to_tuple(input_string):\n    return tuple(input_string)\n""
}",310,Write a function to convert a given string to a tuple of characters.,deepseek-coder:6.7b
