code,cprompt,crawresp,task_id,text,model
"def have_opposite_signs(a: int, b: int) -> bool:
    return (a ^ b) < 0","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function to check whether the given two integers have opposite sign or not.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\n    \""code\"": \""def have_opposite_signs(a: int, b: int) -> bool:\\n    return (a ^ b) < 0\""\n}""
  }
]","{
    ""code"": ""def have_opposite_signs(a: int, b: int) -> bool:\n    return (a ^ b) < 0""
}",58,Write a python function to check whether the given two integers have opposite sign or not.,DeepSeek-V3.1
"def nth_octagonal_number(n):
    if not isinstance(n, int) or n < 1:
        raise ValueError(""n must be a positive integer"")
    return n * (3 * n - 2)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to find the nth octagonal number.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def nth_octagonal_number(n):\\n    if not isinstance(n, int) or n < 1:\\n        raise ValueError(\\\""n must be a positive integer\\\"")\\n    return n * (3 * n - 2)\""}""
  }
]","{""code"": ""def nth_octagonal_number(n):\n    if not isinstance(n, int) or n < 1:\n        raise ValueError(\""n must be a positive integer\"")\n    return n * (3 * n - 2)""}",59,Write a function to find the nth octagonal number.,DeepSeek-V3.1
"def count_substrings(s):
    n = len(s)
    count = 0
    prefix = [0] * (n + 1)
    for i in range(1, n + 1):
        prefix[i] = prefix[i - 1] + int(s[i - 1])
    
    for i in range(n):
        for j in range(i + 1, n + 1):
            length = j - i
            digit_sum = prefix[j] - prefix[i]
            if digit_sum == length:
                count += 1
    
    return count","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function to count the number of substrings with the sum of digits equal to their length.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def count_substrings(s):\\n    n = len(s)\\n    count = 0\\n    prefix = [0] * (n + 1)\\n    for i in range(1, n + 1):\\n        prefix[i] = prefix[i - 1] + int(s[i - 1])\\n    \\n    for i in range(n):\\n        for j in range(i + 1, n + 1):\\n            length = j - i\\n            digit_sum = prefix[j] - prefix[i]\\n            if digit_sum == length:\\n                count += 1\\n    \\n    return count\""}""
  }
]","{""code"": ""def count_substrings(s):\n    n = len(s)\n    count = 0\n    prefix = [0] * (n + 1)\n    for i in range(1, n + 1):\n        prefix[i] = prefix[i - 1] + int(s[i - 1])\n    \n    for i in range(n):\n        for j in range(i + 1, n + 1):\n            length = j - i\n            digit_sum = prefix[j] - prefix[i]\n            if digit_sum == length:\n                count += 1\n    \n    return count""}",61,Write a python function to count the number of substrings with the sum of digits equal to their length.,DeepSeek-V3.1
"def find_smallest_number(numbers):
    if not numbers:
        return None
    smallest = numbers[0]
    for num in numbers[1:]:
        if num < smallest:
            smallest = num
    return smallest","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function to find smallest number in a list.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def find_smallest_number(numbers):\\n    if not numbers:\\n        return None\\n    smallest = numbers[0]\\n    for num in numbers[1:]:\\n        if num < smallest:\\n            smallest = num\\n    return smallest\""}""
  }
]","{""code"": ""def find_smallest_number(numbers):\n    if not numbers:\n        return None\n    smallest = numbers[0]\n    for num in numbers[1:]:\n        if num < smallest:\n            smallest = num\n    return smallest""}",62,Write a python function to find smallest number in a list.,DeepSeek-V3.1
"from typing import List, Tuple

def max_difference(pairs: List[Tuple[int, int]]) -> int:
    if not pairs or len(pairs) < 2:
        return 0
    
    min_val = float('inf')
    max_diff = 0
    
    for a, b in pairs:
        current_min = min(a, b)
        current_max = max(a, b)
        
        if current_min < min_val:
            min_val = current_min
        
        potential_diff = current_max - min_val
        if potential_diff > max_diff:
            max_diff = potential_diff
    
    return max_diff","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to find the maximum difference between available pairs in the given tuple list.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""from typing import List, Tuple\\n\\ndef max_difference(pairs: List[Tuple[int, int]]) -> int:\\n    if not pairs or len(pairs) < 2:\\n        return 0\\n    \\n    min_val = float('inf')\\n    max_diff = 0\\n    \\n    for a, b in pairs:\\n        current_min = min(a, b)\\n        current_max = max(a, b)\\n        \\n        if current_min < min_val:\\n            min_val = current_min\\n        \\n        potential_diff = current_max - min_val\\n        if potential_diff > max_diff:\\n            max_diff = potential_diff\\n    \\n    return max_diff\""}""
  }
]","{""code"": ""from typing import List, Tuple\n\ndef max_difference(pairs: List[Tuple[int, int]]) -> int:\n    if not pairs or len(pairs) < 2:\n        return 0\n    \n    min_val = float('inf')\n    max_diff = 0\n    \n    for a, b in pairs:\n        current_min = min(a, b)\n        current_max = max(a, b)\n        \n        if current_min < min_val:\n            min_val = current_min\n        \n        potential_diff = current_max - min_val\n        if potential_diff > max_diff:\n            max_diff = potential_diff\n    \n    return max_diff""}",63,Write a function to find the maximum difference between available pairs in the given tuple list.,DeepSeek-V3.1
"def sort_tuples_by_second_value(tuples_list):
    return sorted(tuples_list, key=lambda x: x[1])","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to sort a list of tuples using the second value of each tuple.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\n    \""code\"": \""def sort_tuples_by_second_value(tuples_list):\\n    return sorted(tuples_list, key=lambda x: x[1])\""\n}""
  }
]","{
    ""code"": ""def sort_tuples_by_second_value(tuples_list):\n    return sorted(tuples_list, key=lambda x: x[1])""
}",64,Write a function to sort a list of tuples using the second value of each tuple.,DeepSeek-V3.1
"from collections.abc import Iterable

def flatten_and_sum(nested_list):
    total = 0
    stack = [iter(nested_list)]
    while stack:
        current = next(stack[-1], None)
        if current is None:
            stack.pop()
        elif isinstance(current, Iterable) and not isinstance(current, (str, bytes)):
            stack.append(iter(current))
        else:
            total += current
    return total","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to flatten a list and sum all of its elements.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""from collections.abc import Iterable\\n\\ndef flatten_and_sum(nested_list):\\n    total = 0\\n    stack = [iter(nested_list)]\\n    while stack:\\n        current = next(stack[-1], None)\\n        if current is None:\\n            stack.pop()\\n        elif isinstance(current, Iterable) and not isinstance(current, (str, bytes)):\\n            stack.append(iter(current))\\n        else:\\n            total += current\\n    return total\""}""
  }
]","{""code"": ""from collections.abc import Iterable\n\ndef flatten_and_sum(nested_list):\n    total = 0\n    stack = [iter(nested_list)]\n    while stack:\n        current = next(stack[-1], None)\n        if current is None:\n            stack.pop()\n        elif isinstance(current, Iterable) and not isinstance(current, (str, bytes)):\n            stack.append(iter(current))\n        else:\n            total += current\n    return total""}",65,Write a function to flatten a list and sum all of its elements.,DeepSeek-V3.1
"def count_positive_numbers(numbers):
    if not isinstance(numbers, list):
        raise TypeError(""Input must be a list"")
    return sum(1 for num in numbers if isinstance(num, (int, float)) and num > 0)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function to count the number of positive numbers in a list.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def count_positive_numbers(numbers):\\n    if not isinstance(numbers, list):\\n        raise TypeError(\\\""Input must be a list\\\"")\\n    return sum(1 for num in numbers if isinstance(num, (int, float)) and num > 0)\""}""
  }
]","{""code"": ""def count_positive_numbers(numbers):\n    if not isinstance(numbers, list):\n        raise TypeError(\""Input must be a list\"")\n    return sum(1 for num in numbers if isinstance(num, (int, float)) and num > 0)""}",66,Write a python function to count the number of positive numbers in a list.,DeepSeek-V3.1
"def bell_number(n):
    if n == 0:
        return 1
    bell = [0] * (n + 1)
    bell[0] = 1
    for i in range(1, n + 1):
        bell[i] = 0
        for j in range(i):
            bell[i] += bell[j] * bell_triangle[i - 1][j]
    return bell[n]

def bell_triangle(n):
    tri = [[0] * (n + 1) for _ in range(n + 1)]
    tri[0][0] = 1
    for i in range(1, n + 1):
        tri[i][0] = tri[i - 1][i - 1]
        for j in range(1, i + 1):
            tri[i][j] = tri[i][j - 1] + tri[i - 1][j - 1]
    return tri

def number_of_ways(n):
    if n < 0:
        return 0
    return bell_number(n)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to find the number of ways to partition a set of Bell numbers.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\n    \""code\"": \""def bell_number(n):\\n    if n == 0:\\n        return 1\\n    bell = [0] * (n + 1)\\n    bell[0] = 1\\n    for i in range(1, n + 1):\\n        bell[i] = 0\\n        for j in range(i):\\n            bell[i] += bell[j] * bell_triangle[i - 1][j]\\n    return bell[n]\\n\\ndef bell_triangle(n):\\n    tri = [[0] * (n + 1) for _ in range(n + 1)]\\n    tri[0][0] = 1\\n    for i in range(1, n + 1):\\n        tri[i][0] = tri[i - 1][i - 1]\\n        for j in range(1, i + 1):\\n            tri[i][j] = tri[i][j - 1] + tri[i - 1][j - 1]\\n    return tri\\n\\ndef number_of_ways(n):\\n    if n < 0:\\n        return 0\\n    return bell_number(n)\""\n}""
  }
]","{
    ""code"": ""def bell_number(n):\n    if n == 0:\n        return 1\n    bell = [0] * (n + 1)\n    bell[0] = 1\n    for i in range(1, n + 1):\n        bell[i] = 0\n        for j in range(i):\n            bell[i] += bell[j] * bell_triangle[i - 1][j]\n    return bell[n]\n\ndef bell_triangle(n):\n    tri = [[0] * (n + 1) for _ in range(n + 1)]\n    tri[0][0] = 1\n    for i in range(1, n + 1):\n        tri[i][0] = tri[i - 1][i - 1]\n        for j in range(1, i + 1):\n            tri[i][j] = tri[i][j - 1] + tri[i - 1][j - 1]\n    return tri\n\ndef number_of_ways(n):\n    if n < 0:\n        return 0\n    return bell_number(n)""
}",67,Write a function to find the number of ways to partition a set of Bell numbers.,DeepSeek-V3.1
"def is_monotonic(arr):
    if not arr or len(arr) == 1:
        return True
    increasing = decreasing = True
    for i in range(1, len(arr)):
        if arr[i] > arr[i-1]:
            decreasing = False
        elif arr[i] < arr[i-1]:
            increasing = False
    return increasing or decreasing","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function to check whether the given array is monotonic or not.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def is_monotonic(arr):\\n    if not arr or len(arr) == 1:\\n        return True\\n    increasing = decreasing = True\\n    for i in range(1, len(arr)):\\n        if arr[i] > arr[i-1]:\\n            decreasing = False\\n        elif arr[i] < arr[i-1]:\\n            increasing = False\\n    return increasing or decreasing\""}""
  }
]","{""code"": ""def is_monotonic(arr):\n    if not arr or len(arr) == 1:\n        return True\n    increasing = decreasing = True\n    for i in range(1, len(arr)):\n        if arr[i] > arr[i-1]:\n            decreasing = False\n        elif arr[i] < arr[i-1]:\n            increasing = False\n    return increasing or decreasing""}",68,Write a python function to check whether the given array is monotonic or not.,DeepSeek-V3.1
"def contains_sublist(main_list, sublist):
    if not sublist:
        return True
    n = len(sublist)
    for i in range(len(main_list) - n + 1):
        if main_list[i:i+n] == sublist:
            return True
    return False","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to check whether a list contains the given sublist or not.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\n    \""code\"": \""def contains_sublist(main_list, sublist):\\n    if not sublist:\\n        return True\\n    n = len(sublist)\\n    for i in range(len(main_list) - n + 1):\\n        if main_list[i:i+n] == sublist:\\n            return True\\n    return False\""\n}""
  }
]","{
    ""code"": ""def contains_sublist(main_list, sublist):\n    if not sublist:\n        return True\n    n = len(sublist)\n    for i in range(len(main_list) - n + 1):\n        if main_list[i:i+n] == sublist:\n            return True\n    return False""
}",69,Write a function to check whether a list contains the given sublist or not.,DeepSeek-V3.1
"from typing import Tuple, List

def all_tuples_same_length(tuples_list: List[Tuple]) -> bool:
    if not tuples_list:
        return True
    first_length = len(tuples_list[0])
    return all(len(t) == first_length for t in tuples_list)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to find whether all the given tuples have equal length or not.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""from typing import Tuple, List\\n\\ndef all_tuples_same_length(tuples_list: List[Tuple]) -> bool:\\n    if not tuples_list:\\n        return True\\n    first_length = len(tuples_list[0])\\n    return all(len(t) == first_length for t in tuples_list)\""}""
  }
]","{""code"": ""from typing import Tuple, List\n\ndef all_tuples_same_length(tuples_list: List[Tuple]) -> bool:\n    if not tuples_list:\n        return True\n    first_length = len(tuples_list[0])\n    return all(len(t) == first_length for t in tuples_list)""}",70,Write a function to find whether all the given tuples have equal length or not.,DeepSeek-V3.1
"def sort_list(elements):
    if not elements or len(elements) <= 1:
        return elements
    return sorted(elements)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to sort a list of elements.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n\n        Format the output as a JSON object with the following structure:\n        {\n            \""code\"": \""generated code for the constraint\""\n        }\n\n\n        Do not include explanations, examples, or usage demonstrations. Only provide the JSON array.\n        ""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"": \""def sort_list(elements):\\n    if not elements or len(elements) <= 1:\\n        return elements\\n    return sorted(elements)\""}""
  }
]","{""code"": ""def sort_list(elements):\n    if not elements or len(elements) <= 1:\n        return elements\n    return sorted(elements)""}",71,Write a function to sort a list of elements.,DeepSeek-V3.1
